SOLMETRIC PVA IV DATA v.,3.0

Measurement Date,5/11/2018
Measurement Time,2:07:54 PM
Sort Index,1
PC Software Revision,3.7.8410
Project File,Palace Solar (11-05-2018)
Array Location,"Inv8-CB1-S2-Module1"

PVA Measurement Unit MAC Address,00158D00002ED046
SolSensor Unit MAC Address,00158D00002874EC

,MEASUREMENTS,MODEL PREDICTIONS
Pmax,169.737953547028,172.189722370231
Vmpp,23.5500419142505,24.6862987234856
Impp,7.20754358591253,6.97511296849114
Voc,31.6033994668234,31.6033958869349,
Isc,7.89441865181551,7.81386684765903,

SolSensor Measurements
Irradiance (W/m^2),909.988708496094
Temperature Thermocouple 1 (Deg C),61.7388610839844
Temperature Thermocouple 2 (Deg C),=NA()
Pitch (Deg),9.11191042540908
Roll (Deg),-0.826566709034708
Tilt (from pitch and roll above) (Deg),9.14900838890472

MODEL DETAILS
Irradiance used in model (W/m^2),901.838977854327,Method: Measured
Cell Temperature used in model (Deg C),62.9234613613145,Method: SmartTemp
Tilt use in model (Deg),9.14900838890472,Method: Measured
Array Azimuth (Deg),180
User Series R (Ohms),0.059934
Performance Factor (%),98.6
Latitude,23.9
Longitude,71.2
Time Zone,5
Module Mfr,Canadian Solar
Module Model,CS6P-235P
# of Modules in String,1
# of Strings in Parallel,1
Inverter Mfr,Undefined Inverter
Inverter Model,Undefined Inverter
Wire Gauge (AWG),10
Wire Length (ft; one way),30

IV Measurements:
VOLTS,AMPS,WATTS
5.17866472853004,7.89441865181551,40.8825474244067
6.58689072916342,7.89034296691651,51.9728269387021
8.02576223517064,7.88830512446701,63.3096613674504
9.43395766816727,7.88219159711851,74.3602618595998
10.8421531011639,7.87607806977001,85.3936442691659
12.2809634718976,7.8699645424215,96.6507470706082
13.6891283372575,7.8618131726235,107.621369483585
15.0360633271432,7.8536618028255,118.08815621725
16.4136438224027,7.847548275477,128.80686227279
17.8218086877626,7.839396905679,139.712231880449
19.2298818502123,7.82513200853249,150.476363986394
20.5452237379851,7.75176968035048,159.26184244813
21.7981436124508,7.59893149663795,165.642600064889
23.0191341407994,7.35846608759689,169.385517940916
24.0855827338988,7.02018424097982,169.085228343332
25.1199797103342,6.58612379923622,165.443296206563
26.0002321307982,6.08073887176011,158.100622192531
26.7880895205894,5.53867278019299,148.370462261062
27.5145641967227,4.98641747637837,137.199103765473
28.0269482821535,4.44842706971025,124.675835419701
28.5398214497722,3.94304214223414,112.533718708289
28.9614611569143,3.47841406374804,100.739953794903
29.3225434765907,3.05861851915095,89.6864745061089
29.6537139141749,2.68569335089236,79.640782288564
29.9243575319301,2.35963855897229,70.6106678848151
30.1343520593091,2.07230277359273,62.447501352926
30.3142512987757,1.81961030985467,55.1601241987776
30.4946701880669,1.60156116775812,48.8390795967992
30.6755170242725,1.41204181995458,43.3151128870015
30.7649469941811,1.25105226644405,38.4885566641013
30.8547132080939,1.11247897987802,34.3252198741691
30.9140784577269,0.988170590458489,30.548383163052
31.0043643214643,0.884240625533966,27.4153185018946
31.0642186532851,0.792537715306446,24.6195648792545
31.1242258232896,0.711024017326428,22.1300720810503
31.2150313368517,0.641737374043413,20.031852240794
31.2447598131233,0.5826399430079,18.2044450768137
31.2746105599418,0.531693881770388,16.6285190894726
31.3351373797709,0.484823505431878,15.19201114765
31.3651409647732,0.444066656441869,13.9282132770547
31.3645907473118,0.407385492350861,12.7774792439769
31.3947166028611,0.374780013158854,11.7661123015388
31.3943192235834,0.348288061315348,10.934266578697
31.4244756467694,0.317720424572841,9.98419774447048
31.4547543405023,0.295304157628336,9.28871973392829
31.4238642940345,0.276963575582832,8.7032658135055
31.4847884931413,0.256585151087828,8.07852921248097
31.4539290143103,0.240282411491824,7.55782591445113
31.4843299785902,0.226017514345321,7.11601000258883
31.4840854374962,0.209714774749318,6.60267788571279
31.4839020316758,0.197487720052315,6.21768403058609
31.5449790689663,0.187298507804813,5.90832750835143
31.5141807254087,0.17507145310781,5.51723341309944
31.5446122573254,0.162844398410807,5.13686340614633
31.5751354921522,0.156730871062306,4.94879848959535
31.5137833461311,0.148579501264304,4.68230221251949
31.483046137847,0.140428131466302,4.42110534200524
31.5135388050371,0.1322767616683,4.16850886183864
31.544062039864,0.126163234319799,3.97970089053364
31.5745852746909,0.120049706971298,3.79051970996689
31.5438786340435,0.113936179622796,3.59398902204808
31.5744630041439,0.111898337173296,3.53312990730346
31.5437869311333,0.107822652274295,3.40113476969004
31.5436646605864,0.0996712824762933,3.14399751072277
31.5742490306867,0.0976334400267929,3.08270254912857
31.5741878954132,0.093557755127792,2.95401013947796
31.5741267601397,0.0894820702287911,2.82531822816358
31.5435423900394,0.0915199126782915,2.88686224510039
31.6046499949666,0.0833685428802897,2.63483361832192
31.6046194273299,0.0813307004307893,2.57042583487327
31.573973921956,0.0792928579812888,2.50359063009858
31.6045582920564,0.0772550155317884,2.44161064172813
31.6044971567829,0.0731793306327875,2.31279594691921
31.6044665891462,0.071141488183287,2.24838878639083
31.5738516514091,0.071141488183287,2.24621079415958
31.6044054538727,0.0670658032842861,2.11957483908625
31.6043748862359,0.0650279608347857,2.05516805231004
31.5737293808621,0.0629901183852852,1.98883295156546
31.6043443185992,0.0629901183852852,1.99076139011788
31.6348675534261,0.0568765910367839,1.79928342433904
31.5736376779519,0.0568765910367839,1.79580087775246
31.5736071103151,0.0548387485872834,1.73145710231624
31.6041609127787,0.0507630636882825,1.60432403323012
31.5734542721314,0.0446495363397812,1.40974009389595
31.604008074595,0.0405738514407803,1.28229632855184
31.604008074595,0.0405738514407803,1.28229632855184
